Country Name,"Country Code","Series","Series Code","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]"
Armenia,"ARM","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","0.64","..","..","..","..","..","..",".."
Armenia,"ARM","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","10.64","..","..","..","..","..","..",".."
Armenia,"ARM","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","10.73","..","..","..","..","..","..",".."
Armenia,"ARM","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","..","..","..","..","99.86799","..","..","..","..","..",".."
Armenia,"ARM","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","..","..","..","..","99.88","..","..","..","..","..",".."
Armenia,"ARM","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","..","..","..","..","99.85444","..","..","..","..","..",".."
Armenia,"ARM","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..","443"
Armenia,"ARM","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","..","..","..","..","..","..","..","..","..","..","439"
Armenia,"ARM","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","..","..","..","..","..","..","..","..","..","..","448"
Armenia,"ARM","Percentage of enrolment in primary education in private institutions (%)","SE.PRM.PRIV.ZS","1.55473","1.52986","1.76114","..","1.54993","1.59024","1.83379","1.85662","2.02838","2.17065","2.21055"
Armenia,"ARM","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","1.45564","1.08174","1.22209","..","..","..","..","..","..","1.73287","1.85852"
Armenia,"ARM","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","..","..","..","..","1.70579","..","2.30125","2.14686","2.30679","..",".."
Armenia,"ARM","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","..","..","..","..","..","..","..","12.09656","10.94035","9.84176","9.94201"
Armenia,"ARM","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","..","..","..","..","2.61139","..","3.2493","3.0488","3.25301","..",".."
Aruba,"ABW","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
Aruba,"ABW","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
Aruba,"ABW","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
Aruba,"ABW","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
Aruba,"ABW","Barro-Lee: Average years of tertiary schooling, age 15+, total","BAR.TER.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
Aruba,"ABW","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
Aruba,"ABW","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
Aruba,"ABW","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
Aruba,"ABW","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","..","..","..","97.7763","..","..","..","..","..","..",".."
Aruba,"ABW","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","..","..","..","97.97445","..","..","..","..","..","..",".."
Aruba,"ABW","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","..","..","..","97.54666","..","..","..","..","..","..",".."
Aruba,"ABW","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..",".."
Aruba,"ABW","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","..","..","..","..","..","..","..","..","..","..",".."
Aruba,"ABW","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","..","..","..","..","..","..","..","..","..","..",".."
Aruba,"ABW","Percentage of enrolment in primary education in private institutions (%)","SE.PRM.PRIV.ZS","77.84651","77.15741","75.01006","74.0211","75.84504","74.4712","73.00826","73.42095","..","..",".."
Aruba,"ABW","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","91.20654","90.77882","91.04822","90.63867","90.75704","90.35633","..","..","..","..",".."
Aruba,"ABW","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","92.2832","91.78817","91.8403","91.77336","91.56953","92.38391","..","..","..","..",".."
Aruba,"ABW","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","17.29391","15.12043","20.4918","19.18455","21.16613","21.21328","51.56647","50.44534","53.94511","..",".."
Aruba,"ABW","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","93.11512","92.58621","92.53018","92.7677","92.267","93.8649","..","..","..","..",".."
Australia,"AUS","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","5.95","..","..","..","..","..","..",".."
Australia,"AUS","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","5.97","..","..","..","..","..","..",".."
Australia,"AUS","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","4.57","..","..","..","..","..","..",".."
Australia,"AUS","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","4.59","..","..","..","..","..","..",".."
Australia,"AUS","Barro-Lee: Average years of tertiary schooling, age 15+, total","BAR.TER.SCHL.15UP","..","..","..","0.99","..","..","..","..","..","..",".."
Australia,"AUS","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","1.08","..","..","..","..","..","..",".."
Australia,"AUS","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","11.6","..","..","..","..","..","..",".."
Australia,"AUS","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","11.54","..","..","..","..","..","..",".."
Australia,"AUS","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","..","..","..","..","..","..","..","..","..","..",".."
Australia,"AUS","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","..","..","..","..","..","..","..","..","..","..",".."
Australia,"AUS","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","..","..","..","..","..","..","..","..","..","..",".."
Australia,"AUS","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..","524"
Australia,"AUS","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","..","..","..","..","..","..","..","..","..","..","520"
Australia,"AUS","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","..","..","..","..","..","..","..","..","..","..","528"
Australia,"AUS","Percentage of enrolment in primary education in private institutions (%)","SE.PRM.PRIV.ZS","29.84566","30.26286","30.5496","30.87215","31.08158","31.08473","31.04431","30.90737","30.43067","30.08259",".."
Australia,"AUS","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","..","..","..","..","..","..","..","..","41.63029","41.32219",".."
Australia,"AUS","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","..","..","..","..","..","..","..","..","41.10029","40.45681",".."
Australia,"AUS","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","..","..","..","..","..","..","..","..","17.65501","17.58697",".."
Australia,"AUS","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","..","..","..","..","..","..","..","..","40.52643","39.51398",".."
Austria,"AUT","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","3.82","..","..","..","..","..","..",".."
Austria,"AUT","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","3.85","..","..","..","..","..","..",".."
Austria,"AUT","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","4.65","..","..","..","..","..","..",".."
Austria,"AUT","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","5.26","..","..","..","..","..","..",".."
Austria,"AUT","Barro-Lee: Average years of tertiary schooling, age 15+, total","BAR.TER.SCHL.15UP","..","..","..","0.49","..","..","..","..","..","..",".."
Austria,"AUT","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","0.4","..","..","..","..","..","..",".."
Austria,"AUT","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","8.87","..","..","..","..","..","..",".."
Austria,"AUT","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","9.6","..","..","..","..","..","..",".."
Austria,"AUT","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","..","..","..","..","..","..","..","..","..","..",".."
Austria,"AUT","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","..","..","..","..","..","..","..","..","..","..",".."
Austria,"AUT","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","..","..","..","..","..","..","..","..","..","..",".."
Austria,"AUT","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..","525"
Austria,"AUT","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","..","..","..","..","..","..","..","..","..","..","526"
Austria,"AUT","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","..","..","..","..","..","..","..","..","..","..","524"
Austria,"AUT","Percentage of enrolment in primary education in private institutions (%)","SE.PRM.PRIV.ZS","5.20894","5.44914","5.63298","5.74029","5.80939","5.87634","5.88486","5.99181","6.14383","6.23876",".."
Austria,"AUT","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","8.16047","8.48643","8.86565","8.99876","9.10527","9.24169","9.26469","9.41724","9.48206","9.7361",".."
Austria,"AUT","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","9.67868","9.55705","9.66879","9.87671","9.48843","9.5977","9.87188","9.96436","10.133","10.38308",".."
Austria,"AUT","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","14.92516","15.40652","15.92021","15.59771","15.78501","16.27689","15.90472","16.46324","17.13905","17.65366",".."
Austria,"AUT","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","11.19166","10.60665","10.43333","10.70394","9.85289","9.92996","10.4246","10.46781","10.74025","11.0036",".."
Azerbaijan,"AZE","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
Azerbaijan,"AZE","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
Azerbaijan,"AZE","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
Azerbaijan,"AZE","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
Azerbaijan,"AZE","Barro-Lee: Average years of tertiary schooling, age 15+, total","BAR.TER.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
Azerbaijan,"AZE","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
Azerbaijan,"AZE","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
Azerbaijan,"AZE","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
Azerbaijan,"AZE","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","99.99549","..","99.86278","99.89005","99.89922","99.89183","99.89847","99.89698","99.90272","99.90467",".."
Azerbaijan,"AZE","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","100","..","99.82975","99.86459","99.86033","99.84447","99.85213","99.84811","99.85127","99.85409",".."
Azerbaijan,"AZE","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","99.99053","..","99.8979","99.91711","99.94059","99.94216","99.94767","99.94887","99.95732","99.95821",".."
Azerbaijan,"AZE","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..","472"
Azerbaijan,"AZE","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","..","..","..","..","..","..","..","..","..","..","466"
Azerbaijan,"AZE","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","..","..","..","..","..","..","..","..","..","..","479"
Azerbaijan,"AZE","Percentage of enrolment in primary education in private institutions (%)","SE.PRM.PRIV.ZS","0.26097","0.31126","0.3331","0.31855","0.30428","0.31273","..","0.45972","0.57102","..","0.59994"
Azerbaijan,"AZE","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","0.45446","0.5324","0.58834","0.62992","0.57163","0.60324","0.65911","0.73562","0.49375","0.63991","0.62354"
Azerbaijan,"AZE","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","..","..","..","..","..","..","..","..","..","14.42815","14.25978"
Azerbaijan,"AZE","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","14.17414","13.77719","12.4032","13.01355","12.03267","11.38535","11.52567","11.07722","11.57569","10.96511","10.61708"
Azerbaijan,"AZE","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","..","..","..","..","..","..","..","..","..","37.61255","38.40519"
"Bahamas, The","BHS","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
"Bahamas, The","BHS","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
"Bahamas, The","BHS","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
"Bahamas, The","BHS","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
"Bahamas, The","BHS","Barro-Lee: Average years of tertiary schooling, age 15+, total","BAR.TER.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
"Bahamas, The","BHS","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
"Bahamas, The","BHS","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
"Bahamas, The","BHS","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
"Bahamas, The","BHS","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","..","..","..","..","..","..","..","..","..","..",".."
